strategy,stock,entry_date,exit_date,entry_type,entry_price,exit_type,exit_price,shares,profit
xg7_entry_close_exit_close,NVDA,2017-03-14,2017-03-24,close,101.78,close,107.47,98,557.6199999999998
xg7_entry_close_exit_close,NVDA,2017-03-15,2017-03-24,close,102.55,close,107.47,97,477.2400000000002
xg7_entry_close_exit_close,NVDA,2017-03-16,2017-03-24,close,103.81,close,107.47,96,351.3599999999997
xg7_entry_close_exit_close,PFE,2016-05-02,2016-05-26,close,32.8,close,34.43,304,495.5200000000008
xg7_entry_close_exit_close,PFE,2016-05-17,2016-05-26,close,33.03,close,34.43,302,422.79999999999956
xg7_entry_close_exit_close,PFE,2016-05-17,2016-05-26,close,33.03,close,34.43,302,422.79999999999956
xg7_entry_close_exit_close,PFE,2016-05-17,2016-05-26,close,33.03,close,34.43,302,422.79999999999956
xg7_entry_close_exit_close,PFE,2016-05-17,2016-05-26,close,33.03,close,34.43,302,422.79999999999956
xg7_entry_close_exit_close,PFE,2016-05-19,2016-05-26,close,33.38,close,34.43,299,313.94999999999914
xg7_entry_close_exit_close,PFE,2016-05-23,2016-05-26,close,33.67,close,34.43,297,225.7199999999994
xg7_entry_close_exit_close,TWX,2016-10-13,2016-11-25,close,79.4,close,93.2,125,1724.9999999999995
xg7_entry_close_exit_close,TWX,2016-10-14,2016-11-25,close,79.55,close,93.2,125,1706.2500000000007
xg7_entry_close_exit_close,TWX,2016-10-17,2016-11-25,close,78.84,close,93.2,126,1809.36
xg7_entry_close_exit_close,TWX,2016-10-19,2016-11-25,close,79.24,close,93.2,126,1758.960000000001
xg7_entry_close_exit_close,TWX,2016-10-20,2016-11-25,close,82.99,close,93.2,120,1225.200000000001
xg7_entry_close_exit_close,TWX,2016-11-10,2016-11-25,close,86.33,close,93.2,115,790.0500000000005
xg7_entry_close_exit_close,TWX,2016-11-16,2016-11-25,close,88.95,close,93.2,112,476.0
xg7_entry_close_exit_close,VZ,2013-10-09,2013-11-13,close,46.2,close,49.99,216,818.6399999999999
xg7_entry_close_exit_close,VZ,2013-10-14,2013-11-13,close,46.81,close,49.99,213,677.3399999999999
xg7_entry_close_exit_close,VZ,2013-10-17,2013-11-13,close,48.9,close,49.99,204,222.3600000000007
xg7_entry_close_exit_close,WFC,2016-10-03,2016-10-19,close,43.83,close,45.26,228,326.03999999999996
xg7_entry_close_exit_close,WFC,2016-10-04,2016-10-19,close,43.75,close,45.26,228,344.2799999999995
nn3_entry_open_exit_open,AGN,2014-04-28,2014-05-12,open,199.87,open,198.56,50,-65.50000000000011
nn3_entry_open_exit_open,AGN,2014-05-07,2014-05-12,open,203.54,open,198.56,49,-244.0199999999995
nn3_entry_open_exit_open,AGN,2014-05-08,2014-05-12,open,201.13,open,198.56,49,-125.92999999999967
nn3_entry_open_exit_open,AGN,2014-05-09,2014-05-12,open,196.0,open,198.56,51,130.56000000000012
nn3_entry_open_exit_open,AGN,2014-05-21,2014-05-23,open,206.36,open,213.55,48,345.1199999999999
nn3_entry_open_exit_open,CRM,2016-10-04,2016-10-06,open,70.59,open,71.05,141,64.85999999999912
nn3_entry_open_exit_open,CRM,2016-10-04,2016-10-06,open,70.59,open,71.05,141,64.85999999999912
nn3_entry_open_exit_open,CRM,2016-10-04,2016-10-06,open,70.59,open,71.05,141,64.85999999999912
nn3_entry_open_exit_open,CRM,2016-10-04,2016-10-06,open,70.59,open,71.05,141,64.85999999999912
nn3_entry_open_exit_open,CRM,2016-10-04,2016-10-06,open,70.59,open,71.05,141,64.85999999999912
nn3_entry_open_exit_open,CRM,2016-10-04,2016-10-06,open,70.59,open,71.05,141,64.85999999999912
nn3_entry_open_exit_open,CRM,2016-10-04,2016-10-06,open,70.59,open,71.05,141,64.85999999999912
nn3_entry_open_exit_open,CRM,2016-10-04,2016-10-06,open,70.59,open,71.05,141,64.85999999999912
nn3_entry_open_exit_open,CRM,2016-10-04,2016-10-06,open,70.59,open,71.05,141,64.85999999999912
nn3_entry_open_exit_open,CRM,2016-10-04,2016-10-06,open,70.59,open,71.05,141,64.85999999999912
nn3_entry_open_exit_open,CRM,2016-10-04,2016-10-06,open,70.59,open,71.05,141,64.85999999999912
nn3_entry_open_exit_open,CRM,2016-10-04,2016-10-06,open,70.59,open,71.05,141,64.85999999999912
nn3_entry_open_exit_open,CRM,2016-10-04,2016-10-06,open,70.59,open,71.05,141,64.85999999999912
nn3_entry_open_exit_open,CRM,2016-10-04,2016-10-06,open,70.59,open,71.05,141,64.85999999999912
nn3_entry_open_exit_open,CRM,2016-10-04,2016-10-06,open,70.59,open,71.05,141,64.85999999999912
nn3_entry_open_exit_open,CRM,2016-10-04,2016-10-06,open,70.59,open,71.05,141,64.85999999999912
nn3_entry_open_exit_open,CRM,2016-10-05,2016-10-06,open,68.21,open,71.05,146,414.6400000000005
nn3_entry_open_exit_open,CRM,2016-10-11,2016-10-17,open,73.9,open,74.1,135,26.999999999998465
nn3_entry_open_exit_open,CRM,2016-10-12,2016-10-17,open,72.26,open,74.1,138,253.9199999999985
nn3_entry_open_exit_open,CRM,2016-10-14,2016-10-17,open,70.98,open,74.1,140,436.79999999999865
nn3_entry_open_exit_open,CRM,2016-10-19,2016-10-20,open,72.61,open,72.97,137,49.31999999999992
nn3_entry_open_exit_open,M,2017-11-06,2017-12-08,open,18.32,open,25.37,545,3842.2500000000005
nn3_entry_open_exit_open,M,2017-11-08,2017-12-08,open,17.51,open,25.37,571,4488.0599999999995
nn3_entry_open_exit_open,M,2017-11-10,2017-12-08,open,19.51,open,25.37,512,3000.3199999999997
nn3_entry_open_exit_open,M,2017-11-13,2017-12-08,open,19.99,open,25.37,500,2690.0000000000014
nn3_entry_open_exit_open,M,2017-11-24,2017-12-08,open,21.3,open,25.37,469,1908.8300000000002
nn3_entry_open_exit_open,M,2017-11-24,2017-12-08,open,21.3,open,25.37,469,1908.8300000000002
nn3_entry_open_exit_open,M,2017-11-24,2017-12-08,open,21.3,open,25.37,469,1908.8300000000002
nn3_entry_open_exit_open,M,2017-11-24,2017-12-08,open,21.3,open,25.37,469,1908.8300000000002
nn3_entry_open_exit_open,M,2017-11-30,2017-12-08,open,24.15,open,25.37,414,505.080000000001
nn3_entry_open_exit_open,M,2017-11-30,2017-12-08,open,24.15,open,25.37,414,505.080000000001
nn3_entry_open_exit_open,M,2017-11-30,2017-12-08,open,24.15,open,25.37,414,505.080000000001
nn3_entry_open_exit_open,M,2017-11-30,2017-12-08,open,24.15,open,25.37,414,505.080000000001
nn3_entry_open_exit_open,MU,2015-08-24,2015-09-01,open,13.81,open,15.8,724,1440.7600000000002
nn3_entry_open_exit_open,MU,2015-08-28,2015-09-01,open,16.15,open,15.8,619,-216.64999999999867
nn3_entry_open_exit_open,NFLX,2016-10-07,2016-10-07,open,103.98,open,103.98,96,0.0
nn3_entry_open_exit_open,NFLX,2016-10-07,2016-10-07,open,103.98,open,103.98,96,0.0
nn3_entry_open_exit_open,NFLX,2016-10-07,2016-10-31,open,103.98,open,126.85,96,2195.519999999999
nn3_entry_open_exit_open,NFLX,2016-10-13,2016-10-31,open,98.01,open,126.85,102,2941.679999999999
nn3_entry_open_exit_open,NFLX,2016-10-17,2016-10-31,open,100.5,open,126.85,99,2608.6499999999996
nn3_entry_open_exit_open,NFLX,2016-10-18,2016-10-31,open,116.63,open,126.85,85,868.6999999999999
nn3_entry_open_exit_open,NFLX,2016-10-18,2016-10-31,open,116.63,open,126.85,85,868.6999999999999
nn3_entry_open_exit_open,NFLX,2016-10-18,2016-10-31,open,116.63,open,126.85,85,868.6999999999999
nn3_entry_open_exit_open,NFLX,2016-10-18,2016-10-31,open,116.63,open,126.85,85,868.6999999999999
nn3_entry_open_exit_open,NFLX,2016-10-18,2016-10-31,open,116.63,open,126.85,85,868.6999999999999
nn3_entry_open_exit_open,NFLX,2016-10-18,2016-10-31,open,116.63,open,126.85,85,868.6999999999999
nn3_entry_open_exit_open,NFLX,2016-10-18,2016-10-31,open,116.63,open,126.85,85,868.6999999999999
nn3_entry_open_exit_open,NFLX,2016-10-18,2016-10-31,open,116.63,open,126.85,85,868.6999999999999
nn3_entry_open_exit_open,NFLX,2016-10-18,2016-10-31,open,116.63,open,126.85,85,868.6999999999999
nn3_entry_open_exit_open,NFLX,2016-10-18,2016-10-31,open,116.63,open,126.85,85,868.6999999999999
nn3_entry_open_exit_open,NFLX,2016-10-18,2016-10-31,open,116.63,open,126.85,85,868.6999999999999
nn3_entry_open_exit_open,NFLX,2016-10-18,2016-10-31,open,116.63,open,126.85,85,868.6999999999999
nn3_entry_open_exit_open,NFLX,2016-10-18,2016-10-31,open,116.63,open,126.85,85,868.6999999999999
nn3_entry_open_exit_open,NFLX,2016-10-18,2016-10-31,open,116.63,open,126.85,85,868.6999999999999
nn3_entry_open_exit_open,NFLX,2016-10-18,2016-10-31,open,116.63,open,126.85,85,868.6999999999999
nn3_entry_open_exit_open,NFLX,2016-10-18,2016-10-31,open,116.63,open,126.85,85,868.6999999999999
nn3_entry_open_exit_open,NFLX,2016-10-18,2016-10-31,open,116.63,open,126.85,85,868.6999999999999
nn3_entry_open_exit_open,NFLX,2016-10-18,2016-10-31,open,116.63,open,126.85,85,868.6999999999999
nn3_entry_open_exit_open,NFLX,2016-10-18,2016-10-31,open,116.63,open,126.85,85,868.6999999999999
nn3_entry_open_exit_open,NFLX,2016-10-18,2016-10-31,open,116.63,open,126.85,85,868.6999999999999
nn3_entry_open_exit_open,NFLX,2016-10-18,2016-10-31,open,116.63,open,126.85,85,868.6999999999999
nn3_entry_open_exit_open,NFLX,2016-10-18,2016-10-31,open,116.63,open,126.85,85,868.6999999999999
nn3_entry_open_exit_open,NFLX,2016-10-18,2016-10-31,open,116.63,open,126.85,85,868.6999999999999
nn3_entry_open_exit_open,NFLX,2016-10-18,2016-10-31,open,116.63,open,126.85,85,868.6999999999999
nn3_entry_open_exit_open,NFLX,2016-10-18,2016-10-31,open,116.63,open,126.85,85,868.6999999999999
nn3_entry_open_exit_open,NFLX,2016-10-18,2016-10-31,open,116.63,open,126.85,85,868.6999999999999
nn3_entry_open_exit_open,NFLX,2016-10-18,2016-10-31,open,116.63,open,126.85,85,868.6999999999999
nn3_entry_open_exit_open,NFLX,2016-10-18,2016-10-31,open,116.63,open,126.85,85,868.6999999999999
nn3_entry_open_exit_open,NFLX,2016-10-18,2016-10-31,open,116.63,open,126.85,85,868.6999999999999
nn3_entry_open_exit_open,NFLX,2016-10-18,2016-10-31,open,116.63,open,126.85,85,868.6999999999999
nn3_entry_open_exit_open,NFLX,2016-10-18,2016-10-31,open,116.63,open,126.85,85,868.6999999999999
nn3_entry_open_exit_open,NFLX,2016-10-18,2016-10-31,open,116.63,open,126.85,85,868.6999999999999
nn3_entry_open_exit_open,NFLX,2016-10-18,2016-10-31,open,116.63,open,126.85,85,868.6999999999999
nn3_entry_open_exit_open,NFLX,2016-10-18,2016-10-31,open,116.63,open,126.85,85,868.6999999999999
nn3_entry_open_exit_open,NFLX,2016-10-18,2016-10-31,open,116.63,open,126.85,85,868.6999999999999
nn3_entry_open_exit_open,NFLX,2016-10-18,2016-10-31,open,116.63,open,126.85,85,868.6999999999999
nn3_entry_open_exit_open,NFLX,2016-10-21,2016-10-31,open,122.5,open,126.85,81,352.34999999999957
nn3_entry_open_exit_open,NFLX,2016-11-02,2016-11-02,open,122.83,open,122.83,81,0.0
nn3_entry_open_exit_open,NVDA,2017-02-23,2017-03-01,open,105.5,open,103.79,94,-160.7399999999994
nn3_entry_open_exit_open,NVDA,2017-02-23,2017-03-01,open,105.5,open,103.79,94,-160.7399999999994
nn3_entry_open_exit_open,NVDA,2017-02-23,2017-03-01,open,105.5,open,103.79,94,-160.7399999999994
nn3_entry_open_exit_open,NVDA,2017-02-23,2017-03-01,open,105.5,open,103.79,94,-160.7399999999994
nn3_entry_open_exit_open,NVDA,2017-02-23,2017-03-01,open,105.5,open,103.79,94,-160.7399999999994
nn3_entry_open_exit_open,NVDA,2017-02-23,2017-03-01,open,105.5,open,103.79,94,-160.7399999999994
nn3_entry_open_exit_open,NVDA,2017-02-23,2017-03-01,open,105.5,open,103.79,94,-160.7399999999994
nn3_entry_open_exit_open,NVDA,2017-02-23,2017-03-01,open,105.5,open,103.79,94,-160.7399999999994
nn3_entry_open_exit_open,NVDA,2017-02-23,2017-03-01,open,105.5,open,103.79,94,-160.7399999999994
nn3_entry_open_exit_open,NVDA,2017-02-23,2017-03-01,open,105.5,open,103.79,94,-160.7399999999994
nn3_entry_open_exit_open,NVDA,2017-02-23,2017-03-01,open,105.5,open,103.79,94,-160.7399999999994
nn3_entry_open_exit_open,NVDA,2017-02-23,2017-03-01,open,105.5,open,103.79,94,-160.7399999999994
nn3_entry_open_exit_open,NVDA,2017-02-23,2017-03-01,open,105.5,open,103.79,94,-160.7399999999994
nn3_entry_open_exit_open,NVDA,2017-02-23,2017-03-01,open,105.5,open,103.79,94,-160.7399999999994
nn3_entry_open_exit_open,NVDA,2017-02-23,2017-03-01,open,105.5,open,103.79,94,-160.7399999999994
nn3_entry_open_exit_open,NVDA,2017-02-23,2017-03-01,open,105.5,open,103.79,94,-160.7399999999994
nn3_entry_open_exit_open,NVDA,2017-02-23,2017-03-01,open,105.5,open,103.79,94,-160.7399999999994
nn3_entry_open_exit_open,NVDA,2017-02-23,2017-03-01,open,105.5,open,103.79,94,-160.7399999999994
nn3_entry_open_exit_open,NVDA,2017-02-23,2017-03-01,open,105.5,open,103.79,94,-160.7399999999994
nn3_entry_open_exit_open,NVDA,2017-02-23,2017-03-01,open,105.5,open,103.79,94,-160.7399999999994
nn3_entry_open_exit_open,NVDA,2017-02-23,2017-03-01,open,105.5,open,103.79,94,-160.7399999999994
nn3_entry_open_exit_open,NVDA,2017-02-23,2017-03-01,open,105.5,open,103.79,94,-160.7399999999994
nn3_entry_open_exit_open,NVDA,2017-02-23,2017-03-01,open,105.5,open,103.79,94,-160.7399999999994
nn3_entry_open_exit_open,NVDA,2017-02-23,2017-03-01,open,105.5,open,103.79,94,-160.7399999999994
nn3_entry_open_exit_open,NVDA,2017-02-23,2017-03-01,open,105.5,open,103.79,94,-160.7399999999994
nn3_entry_open_exit_open,NVDA,2017-03-06,2017-03-07,open,96.96,open,97.67,103,73.13000000000082
nn3_entry_open_exit_open,NVDA,2017-03-06,2017-03-07,open,96.96,open,97.67,103,73.13000000000082
nn3_entry_open_exit_open,NVDA,2017-03-06,2017-03-07,open,96.96,open,97.67,103,73.13000000000082
nn3_entry_open_exit_open,NVDA,2017-03-06,2017-03-07,open,96.96,open,97.67,103,73.13000000000082
nn3_entry_open_exit_open,NVDA,2017-03-13,2017-03-20,open,99.54,open,106.78,100,723.9999999999995
nn3_entry_open_exit_open,NVDA,2017-03-13,2017-03-20,open,99.54,open,106.78,100,723.9999999999995
nn3_entry_open_exit_open,NVDA,2017-03-13,2017-03-20,open,99.54,open,106.78,100,723.9999999999995
nn3_entry_open_exit_open,NVDA,2017-03-13,2017-03-20,open,99.54,open,106.78,100,723.9999999999995
nn3_entry_open_exit_open,NVDA,2017-03-16,2017-03-20,open,102.98,open,106.78,97,368.59999999999974
nn3_entry_open_exit_open,PFE,2016-05-12,2016-05-26,open,33.22,open,34.26,301,313.03999999999974
nn3_entry_open_exit_open,PFE,2016-05-12,2016-05-26,open,33.22,open,34.26,301,313.03999999999974
nn3_entry_open_exit_open,PFE,2016-05-12,2016-05-26,open,33.22,open,34.26,301,313.03999999999974
nn3_entry_open_exit_open,PFE,2016-05-12,2016-05-26,open,33.22,open,34.26,301,313.03999999999974
nn3_entry_open_exit_open,PFE,2016-05-12,2016-05-26,open,33.22,open,34.26,301,313.03999999999974
nn3_entry_open_exit_open,PFE,2016-05-12,2016-05-26,open,33.22,open,34.26,301,313.03999999999974
nn3_entry_open_exit_open,PFE,2016-05-12,2016-05-26,open,33.22,open,34.26,301,313.03999999999974
nn3_entry_open_exit_open,PFE,2016-05-12,2016-05-26,open,33.22,open,34.26,301,313.03999999999974
nn3_entry_open_exit_open,PFE,2016-05-12,2016-05-26,open,33.22,open,34.26,301,313.03999999999974
nn3_entry_open_exit_open,PFE,2016-05-16,2016-05-26,open,32.93,open,34.26,303,402.9899999999995
nn3_entry_open_exit_open,PFE,2016-05-17,2016-05-26,open,33.27,open,34.26,300,296.99999999999847
nn3_entry_open_exit_open,PFE,2016-05-17,2016-05-26,open,33.27,open,34.26,300,296.99999999999847
nn3_entry_open_exit_open,PFE,2016-05-17,2016-05-26,open,33.27,open,34.26,300,296.99999999999847
nn3_entry_open_exit_open,PFE,2016-05-17,2016-05-26,open,33.27,open,34.26,300,296.99999999999847
nn3_entry_open_exit_open,TWX,2016-10-21,2016-11-07,open,83.31,open,87.55,120,508.7999999999994
nn3_entry_open_exit_open,TWX,2016-10-21,2016-11-07,open,83.31,open,87.55,120,508.7999999999994
nn3_entry_open_exit_open,TWX,2016-10-21,2016-11-07,open,83.31,open,87.55,120,508.7999999999994
nn3_entry_open_exit_open,TWX,2016-10-21,2016-11-07,open,83.31,open,87.55,120,508.7999999999994
nn3_entry_open_exit_open,TWX,2016-10-25,2016-11-07,open,87.12,open,87.55,114,49.01999999999916
nn3_entry_open_exit_open,TWX,2016-10-25,2016-11-07,open,87.12,open,87.55,114,49.01999999999916
nn3_entry_open_exit_open,TWX,2016-10-25,2016-11-07,open,87.12,open,87.55,114,49.01999999999916
nn3_entry_open_exit_open,TWX,2016-10-25,2016-11-07,open,87.12,open,87.55,114,49.01999999999916
nn3_entry_open_exit_open,TWX,2016-10-26,2016-11-07,open,87.02,open,87.55,114,60.42000000000013
nn3_entry_open_exit_open,VZ,2013-10-09,2013-11-13,open,46.21,open,49.88,216,792.7200000000004
nn3_entry_open_exit_open,WFC,2016-10-04,2016-10-11,open,43.62,open,45.8,229,499.2199999999999
nn3_entry_open_exit_open,WFC,2016-10-05,2016-10-11,open,43.83,open,45.8,228,449.15999999999974
nn3_entry_open_exit_close,AGN,2014-04-28,2014-05-12,open,199.87,close,203.19,50,165.99999999999966
nn3_entry_open_exit_close,AGN,2014-05-07,2014-05-12,open,203.54,close,203.19,49,-17.14999999999972
nn3_entry_open_exit_close,AGN,2014-05-08,2014-05-12,open,201.13,close,203.19,49,100.94000000000011
nn3_entry_open_exit_close,AGN,2014-05-09,2014-05-12,open,196.0,close,203.19,51,366.6899999999999
nn3_entry_open_exit_close,AGN,2014-05-21,2014-05-23,open,206.36,close,213.77,48,355.67999999999984
nn3_entry_open_exit_close,CRM,2016-10-04,2016-10-06,open,70.59,close,71.26,141,94.47000000000024
nn3_entry_open_exit_close,CRM,2016-10-04,2016-10-06,open,70.59,close,71.26,141,94.47000000000024
nn3_entry_open_exit_close,CRM,2016-10-04,2016-10-06,open,70.59,close,71.26,141,94.47000000000024
nn3_entry_open_exit_close,CRM,2016-10-04,2016-10-06,open,70.59,close,71.26,141,94.47000000000024
nn3_entry_open_exit_close,CRM,2016-10-04,2016-10-06,open,70.59,close,71.26,141,94.47000000000024
nn3_entry_open_exit_close,CRM,2016-10-04,2016-10-06,open,70.59,close,71.26,141,94.47000000000024
nn3_entry_open_exit_close,CRM,2016-10-04,2016-10-06,open,70.59,close,71.26,141,94.47000000000024
nn3_entry_open_exit_close,CRM,2016-10-04,2016-10-06,open,70.59,close,71.26,141,94.47000000000024
nn3_entry_open_exit_close,CRM,2016-10-04,2016-10-06,open,70.59,close,71.26,141,94.47000000000024
nn3_entry_open_exit_close,CRM,2016-10-04,2016-10-06,open,70.59,close,71.26,141,94.47000000000024
nn3_entry_open_exit_close,CRM,2016-10-04,2016-10-06,open,70.59,close,71.26,141,94.47000000000024
nn3_entry_open_exit_close,CRM,2016-10-04,2016-10-06,open,70.59,close,71.26,141,94.47000000000024
nn3_entry_open_exit_close,CRM,2016-10-04,2016-10-06,open,70.59,close,71.26,141,94.47000000000024
nn3_entry_open_exit_close,CRM,2016-10-04,2016-10-06,open,70.59,close,71.26,141,94.47000000000024
nn3_entry_open_exit_close,CRM,2016-10-04,2016-10-06,open,70.59,close,71.26,141,94.47000000000024
nn3_entry_open_exit_close,CRM,2016-10-04,2016-10-06,open,70.59,close,71.26,141,94.47000000000024
nn3_entry_open_exit_close,CRM,2016-10-05,2016-10-06,open,68.21,close,71.26,146,445.30000000000166
nn3_entry_open_exit_close,CRM,2016-10-11,2016-10-17,open,73.9,close,72.83,135,-144.450000000001
nn3_entry_open_exit_close,CRM,2016-10-12,2016-10-17,open,72.26,close,72.83,138,78.65999999999906
nn3_entry_open_exit_close,CRM,2016-10-14,2016-10-17,open,70.98,close,72.83,140,258.9999999999992
nn3_entry_open_exit_close,CRM,2016-10-19,2016-10-20,open,72.61,close,72.59,137,-2.739999999999455
nn3_entry_open_exit_close,M,2017-11-06,2017-12-08,open,18.32,close,25.8,545,4076.6000000000004
nn3_entry_open_exit_close,M,2017-11-08,2017-12-08,open,17.51,close,25.8,571,4733.589999999999
nn3_entry_open_exit_close,M,2017-11-10,2017-12-08,open,19.51,close,25.8,512,3220.4799999999996
nn3_entry_open_exit_close,M,2017-11-13,2017-12-08,open,19.99,close,25.8,500,2905.000000000001
nn3_entry_open_exit_close,M,2017-11-24,2017-12-08,open,21.3,close,25.8,469,2110.5
nn3_entry_open_exit_close,M,2017-11-24,2017-12-08,open,21.3,close,25.8,469,2110.5
nn3_entry_open_exit_close,M,2017-11-24,2017-12-08,open,21.3,close,25.8,469,2110.5
nn3_entry_open_exit_close,M,2017-11-24,2017-12-08,open,21.3,close,25.8,469,2110.5
nn3_entry_open_exit_close,M,2017-11-30,2017-12-08,open,24.15,close,25.8,414,683.1000000000009
nn3_entry_open_exit_close,M,2017-11-30,2017-12-08,open,24.15,close,25.8,414,683.1000000000009
nn3_entry_open_exit_close,M,2017-11-30,2017-12-08,open,24.15,close,25.8,414,683.1000000000009
nn3_entry_open_exit_close,M,2017-11-30,2017-12-08,open,24.15,close,25.8,414,683.1000000000009
nn3_entry_open_exit_close,MU,2015-08-24,2015-09-01,open,13.81,close,15.82,724,1455.2399999999998
nn3_entry_open_exit_close,MU,2015-08-28,2015-09-01,open,16.15,close,15.82,619,-204.26999999999896
nn3_entry_open_exit_close,NFLX,2016-10-07,2016-10-07,open,103.98,close,104.82,96,80.63999999999896
nn3_entry_open_exit_close,NFLX,2016-10-07,2016-10-07,open,103.98,close,104.82,96,80.63999999999896
nn3_entry_open_exit_close,NFLX,2016-10-07,2016-10-31,open,103.98,close,124.87,96,2005.44
nn3_entry_open_exit_close,NFLX,2016-10-13,2016-10-31,open,98.01,close,124.87,102,2739.72
nn3_entry_open_exit_close,NFLX,2016-10-17,2016-10-31,open,100.5,close,124.87,99,2412.6300000000006
nn3_entry_open_exit_close,NFLX,2016-10-18,2016-10-31,open,116.63,close,124.87,85,700.4000000000008
nn3_entry_open_exit_close,NFLX,2016-10-18,2016-10-31,open,116.63,close,124.87,85,700.4000000000008
nn3_entry_open_exit_close,NFLX,2016-10-18,2016-10-31,open,116.63,close,124.87,85,700.4000000000008
nn3_entry_open_exit_close,NFLX,2016-10-18,2016-10-31,open,116.63,close,124.87,85,700.4000000000008
nn3_entry_open_exit_close,NFLX,2016-10-18,2016-10-31,open,116.63,close,124.87,85,700.4000000000008
nn3_entry_open_exit_close,NFLX,2016-10-18,2016-10-31,open,116.63,close,124.87,85,700.4000000000008
nn3_entry_open_exit_close,NFLX,2016-10-18,2016-10-31,open,116.63,close,124.87,85,700.4000000000008
nn3_entry_open_exit_close,NFLX,2016-10-18,2016-10-31,open,116.63,close,124.87,85,700.4000000000008
nn3_entry_open_exit_close,NFLX,2016-10-18,2016-10-31,open,116.63,close,124.87,85,700.4000000000008
nn3_entry_open_exit_close,NFLX,2016-10-18,2016-10-31,open,116.63,close,124.87,85,700.4000000000008
nn3_entry_open_exit_close,NFLX,2016-10-18,2016-10-31,open,116.63,close,124.87,85,700.4000000000008
nn3_entry_open_exit_close,NFLX,2016-10-18,2016-10-31,open,116.63,close,124.87,85,700.4000000000008
nn3_entry_open_exit_close,NFLX,2016-10-18,2016-10-31,open,116.63,close,124.87,85,700.4000000000008
nn3_entry_open_exit_close,NFLX,2016-10-18,2016-10-31,open,116.63,close,124.87,85,700.4000000000008
nn3_entry_open_exit_close,NFLX,2016-10-18,2016-10-31,open,116.63,close,124.87,85,700.4000000000008
nn3_entry_open_exit_close,NFLX,2016-10-18,2016-10-31,open,116.63,close,124.87,85,700.4000000000008
nn3_entry_open_exit_close,NFLX,2016-10-18,2016-10-31,open,116.63,close,124.87,85,700.4000000000008
nn3_entry_open_exit_close,NFLX,2016-10-18,2016-10-31,open,116.63,close,124.87,85,700.4000000000008
nn3_entry_open_exit_close,NFLX,2016-10-18,2016-10-31,open,116.63,close,124.87,85,700.4000000000008
nn3_entry_open_exit_close,NFLX,2016-10-18,2016-10-31,open,116.63,close,124.87,85,700.4000000000008
nn3_entry_open_exit_close,NFLX,2016-10-18,2016-10-31,open,116.63,close,124.87,85,700.4000000000008
nn3_entry_open_exit_close,NFLX,2016-10-18,2016-10-31,open,116.63,close,124.87,85,700.4000000000008
nn3_entry_open_exit_close,NFLX,2016-10-18,2016-10-31,open,116.63,close,124.87,85,700.4000000000008
nn3_entry_open_exit_close,NFLX,2016-10-18,2016-10-31,open,116.63,close,124.87,85,700.4000000000008
nn3_entry_open_exit_close,NFLX,2016-10-18,2016-10-31,open,116.63,close,124.87,85,700.4000000000008
nn3_entry_open_exit_close,NFLX,2016-10-18,2016-10-31,open,116.63,close,124.87,85,700.4000000000008
nn3_entry_open_exit_close,NFLX,2016-10-18,2016-10-31,open,116.63,close,124.87,85,700.4000000000008
nn3_entry_open_exit_close,NFLX,2016-10-18,2016-10-31,open,116.63,close,124.87,85,700.4000000000008
nn3_entry_open_exit_close,NFLX,2016-10-18,2016-10-31,open,116.63,close,124.87,85,700.4000000000008
nn3_entry_open_exit_close,NFLX,2016-10-18,2016-10-31,open,116.63,close,124.87,85,700.4000000000008
nn3_entry_open_exit_close,NFLX,2016-10-18,2016-10-31,open,116.63,close,124.87,85,700.4000000000008
nn3_entry_open_exit_close,NFLX,2016-10-18,2016-10-31,open,116.63,close,124.87,85,700.4000000000008
nn3_entry_open_exit_close,NFLX,2016-10-18,2016-10-31,open,116.63,close,124.87,85,700.4000000000008
nn3_entry_open_exit_close,NFLX,2016-10-18,2016-10-31,open,116.63,close,124.87,85,700.4000000000008
nn3_entry_open_exit_close,NFLX,2016-10-18,2016-10-31,open,116.63,close,124.87,85,700.4000000000008
nn3_entry_open_exit_close,NFLX,2016-10-18,2016-10-31,open,116.63,close,124.87,85,700.4000000000008
nn3_entry_open_exit_close,NFLX,2016-10-21,2016-10-31,open,122.5,close,124.87,81,191.97000000000037
nn3_entry_open_exit_close,NFLX,2016-11-02,2016-11-02,open,122.83,close,122.34,81,-39.689999999999586
nn3_entry_open_exit_close,NVDA,2017-02-23,2017-03-01,open,105.5,close,102.79,94,-254.7399999999994
nn3_entry_open_exit_close,NVDA,2017-02-23,2017-03-01,open,105.5,close,102.79,94,-254.7399999999994
nn3_entry_open_exit_close,NVDA,2017-02-23,2017-03-01,open,105.5,close,102.79,94,-254.7399999999994
nn3_entry_open_exit_close,NVDA,2017-02-23,2017-03-01,open,105.5,close,102.79,94,-254.7399999999994
nn3_entry_open_exit_close,NVDA,2017-02-23,2017-03-01,open,105.5,close,102.79,94,-254.7399999999994
nn3_entry_open_exit_close,NVDA,2017-02-23,2017-03-01,open,105.5,close,102.79,94,-254.7399999999994
nn3_entry_open_exit_close,NVDA,2017-02-23,2017-03-01,open,105.5,close,102.79,94,-254.7399999999994
nn3_entry_open_exit_close,NVDA,2017-02-23,2017-03-01,open,105.5,close,102.79,94,-254.7399999999994
